ts_ms,av_state,av_timestamp,navSensors.imu[0].accel_x,navSensors.imu[0].accel_y,navSensors.imu[0].accel_z,navSensors.imu[0].gyro_x,navSensors.imu[0].gyro_y,navSensors.imu[0].gyro_z,navSensors.imu[0].temperature,navSensors.imu[0].timestamp_us,navSensors.imu[1].accel_x,navSensors.imu[1].accel_y,navSensors.imu[1].accel_z,navSensors.imu[1].gyro_x,navSensors.imu[1].gyro_y,navSensors.imu[1].gyro_z,navSensors.imu[1].temperature,navSensors.imu[1].timestamp_us,navSensors.imu[2].accel_x,navSensors.imu[2].accel_y,navSensors.imu[2].accel_z,navSensors.imu[2].gyro_x,navSensors.imu[2].gyro_y,navSensors.imu[2].gyro_z,navSensors.imu[2].temperature,navSensors.imu[2].timestamp_us,navSensors.imu[3].accel_x,navSensors.imu[3].accel_y,navSensors.imu[3].accel_z,navSensors.imu[3].gyro_x,navSensors.imu[3].gyro_y,navSensors.imu[3].gyro_z,navSensors.imu[3].temperature,navSensors.imu[3].timestamp_us,navSensors.bmp.temperature,navSensors.bmp.pressure,navSensors.bmp_aux.temperature,navSensors.bmp_aux.pressure,navSensors.bmp_3.temperature,navSensors.bmp_3.pressure,navSensors.bmp_4.temperature,navSensors.bmp_4.pressure,navigationData.position_kalman.x,navigationData.position_kalman.y,navigationData.position_kalman.z,navigationData.speed.x,navigationData.speed.y,navigationData.speed.z,navigationData.accel.x,navigationData.accel.y,navigationData.accel.z,navigationData.attitude.x,navigationData.attitude.y,navigationData.attitude.z,navigationData.course,navigationData.altitude,navigationData.baro.temperature,navigationData.baro.pressure,event.command_updated,event.calibrated,event.dpr_eth_ready,event.dpr_eth_pressure_ok,event.dpr_lox_ready,event.dpr_lox_pressure_ok,event.prb_ready,event.trb_ready,event.ignited,event.seperated,event.chute_unreefed,event.ignition_failed,event.catastrophic_failure,event.timer_launch_delay,event.cut_off_detected,event.apogee_detected,event.touchdown_detected,event.vertical_acc_hold,event.imu_liftoff_detected
12334,INIT,12334,-0.448913,-0.0790087,-9.59835,-0.00133158,0.00479369,0.0127832,301.525,12331930,-0.448913,-0.172383,-9.63786,-0.00932106,-0.00452737,0.00812264,301.962,12347689,-0.519542,-0.0215478,-9.63666,-0.00918791,0.000133158,0.00452737,303.837,12344377,-0.438139,-0.158017,-9.72644,-0.00106526,0.00332895,0.00492685,299.837,12330790,34.1876,98005.5,33.5737,98014.7,34.2037,98029.9,34.3078,98031.1,0,0,0,0,0,0,-0.438139,-0.158017,-9.72644,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12355,INIT,12355,-0.530316,-0.0371101,-9.4954,0.00372843,0.00506001,-0.000798948,301.65,12352459,-0.486023,-0.0383072,-9.57202,0.00186421,-0.00173105,0.00266316,302.15,12368531,-0.574608,-0.15682,-9.58519,-0.000532632,-0.00506001,0.00559264,303.775,12365218,-0.465672,-0.196325,-9.73363,-0.00292948,-0.00719053,0.000798948,300.025,12351511,34.2109,98007.2,33.5878,98008.5,34.2224,98028.6,34.3264,98035.8,0,0,0,0,0,0,-0.465672,-0.196325,-9.73363,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12376,INIT,12376,-0.464475,-0.0610521,-9.58279,-0.00186421,0.00745685,0.00133158,301.775,12373144,-0.417788,-0.162806,-9.63427,-0.00386158,-0.000532632,0.00466053,301.9,12389372,-0.440533,-0.175974,-9.61631,-0.00066579,-0.00173105,0.000266316,303.65,12386216,-0.475249,-0.164003,-9.71687,-0.000266316,0.00133158,-0.00133158,300.087,12372232,34.2203,98005.2,33.5925,98011.3,34.2317,98027.1,34.3311,98030.9,0,0,0,0,0,0,-0.475249,-0.164003,-9.71687,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12397,INIT,12397,-0.521936,-0.0670376,-9.52892,-0.000932106,-0.00306264,-0.00492685,301.712,12393517,-0.480037,-0.150835,-9.58399,-0.00519316,-0.00599211,-0.00346211,302.025,12409901,-0.480037,-0.15682,-9.6211,0.00639159,0.00426106,-0.00732369,303.65,12406745,-0.409408,-0.204704,-9.73722,0.00692422,-0.00319579,-0.00719053,299.962,12392641,34.2249,98004.5,33.6065,98012.7,34.2364,98026.9,34.3403,98032.9,0,0,0,0,0,0,-0.409408,-0.204704,-9.73722,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12414,INIT,12414,-0.529119,-0.0383072,-9.54688,0.0107858,-0.00226369,-0.00119842,302.025,12412171,-0.51595,-0.102951,-9.578,0.00292948,0.00612527,0.00359527,302.025,12428711,-0.551863,-0.227449,-9.56484,0.00466053,0.0121174,0.0249006,303.712,12425243,-0.389058,-0.143652,-9.72285,-0.0133158,0.00239685,-0.00213053,300.025,12410862,34.2436,98006.4,33.6206,98013,34.2505,98026.4,34.3589,98028.7,0,0,0,0,0,0,-0.389058,-0.143652,-9.72285,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12434,INIT,12434,-0.428562,-0.160412,-9.56124,0.00253,0.000133158,0.00439422,301.837,12432355,-0.484826,-0.0586579,-9.58399,-0.00253,-0.00306264,0.00306264,302.025,12448896,-0.497994,-0.169988,-9.64744,-0.00679106,0.00585895,-0.01518,303.65,12445271,-0.444124,-0.148441,-9.65342,-0.00146474,0.00745685,-0.000266316,299.837,12430531,34.2436,98006.4,33.6206,98013,34.2505,98026.4,34.3589,98028.7,0,0,0,0,0,0,-0.444124,-0.148441,-9.65342,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12451,INIT,12451,-0.502782,-0.106542,-9.62828,-0.00119842,-0.00865527,-0.00798948,301.962,12450476,-0.560243,-0.0873884,-9.54688,-0.00945422,-0.00426106,-0.00266316,301.837,12467173,-0.557849,-0.172383,-9.61392,-0.00346211,-0.000932106,0.00519316,303.775,12463236,-0.502782,-0.136469,-9.67497,0.000399474,0.00426106,-0.000266316,299.837,12448667,34.2436,98006.4,33.6206,98013,34.2505,98026.4,34.3589,98028.7,0,0,0,0,0,0,-0.502782,-0.136469,-9.67497,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12467,INIT,12467,-0.435745,-0.106542,-9.67856,-0.00266316,0.00958738,0.00905475,301.712,12464880,-0.517148,-0.125696,-9.57681,-0.0142479,0.00186421,0.00332895,302.025,12481733,-0.512359,-0.137667,-9.56484,-0.0139816,0.00452737,-0.0125169,303.712,12477952,-0.483629,-0.20231,-9.68095,-0.00918791,0.00545948,0.00506001,300.025,12463728,34.2436,98006.4,33.6206,98013,34.2505,98026.4,34.3589,98028.7,0,0,0,0,0,0,-0.483629,-0.20231,-9.68095,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12487,INIT,12487,-0.40462,-0.0347159,-9.5804,0.00692422,-0.00426106,-0.00359527,301.837,12483502,-0.497994,-0.150835,-9.64265,-0.0113184,0.00905475,0.000133158,301.962,12500824,-0.509965,-0.136469,-9.62469,0.000798948,0.0041279,0,303.9,12497199,-0.463278,-0.146046,-9.75398,-0.00173105,-0.00266316,-0.00692422,300.087,12483419,34.2436,98006.4,33.6206,98013,34.2505,98026.4,34.3589,98028.7,0,0,0,0,0,0,-0.463278,-0.146046,-9.75398,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12504,INIT,12504,-0.453701,-0.0814029,-9.61392,0.00759001,0.00466053,-0.000532632,301.775,12500437,-0.476446,-0.184354,-9.56723,-0.00319579,-0.00932106,0.00466053,301.962,12518071,-0.466869,-0.138864,-9.56005,-0.0145142,-0.00319579,0.00133158,303.775,12514446,-0.486023,-0.208296,-9.64624,-0.00492685,0.00519316,-0.000266316,299.775,12500482,34.2063,98006.2,33.5878,98012,34.213,98030.2,34.3218,98031.8,0,0,0,0,0,0,-0.477643,-0.183156,-9.72285,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12521,INIT,12521,-0.469264,-0.106542,-9.65462,-0.00426106,0.00066579,0.00559264,301.462,12517060,-0.518345,-0.0059855,-9.64504,-0.0115848,0.00173105,0.00532632,301.65,12534694,-0.454898,-0.168791,-9.68095,-0.000532632,0.00186421,-0.000399474,303.775,12531225,-0.486023,-0.12809,-9.69053,-0.00106526,0.00399474,-0.00878843,299.837,12517141,34.2109,98002.5,33.5971,98012.3,34.2271,98027.9,34.3357,98030.1,0,0,0,0,0,0,-0.481235,-0.144849,-9.73004,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12541,INIT,12541,-0.484826,-0.0981623,-9.58758,-0.00266316,-0.00359527,0.00133158,301.587,12537557,-0.520739,-0.213084,-9.58878,-0.00213053,-0.00332895,-0.0114516,302.087,12555504,-0.45849,-0.142455,-9.59716,-0.0135821,0.000266316,0.00226369,303.712,12551879,-0.398635,-0.148441,-9.73363,-0.00106526,-0.00253,0.000266316,299.837,12537714,34.2109,98002.5,33.5971,98012.3,34.2271,98027.9,34.3357,98030.1,0,0,0,0,0,0,-0.497994,-0.0921768,-9.67497,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12560,INIT,12560,-0.463278,-0.0490811,-9.55406,-0.00865527,0.00106526,0.00066579,301.587,12556491,-0.496797,-0.0622492,-9.62948,-0.01518,-0.00346211,-0.00732369,302.212,12574594,-0.512359,-0.137667,-9.52174,-0.000266316,0.000932106,0.0122505,303.775,12570813,-0.463278,-0.107739,-9.7863,-0.00306264,0.00199737,-0.000932106,299.837,12556602,34.2109,98002.5,33.5971,98012.3,34.2271,98027.9,34.3357,98030.1,0,0,0,0,0,0,-0.395043,-0.100556,-9.75039,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12578,INIT,12578,-0.472855,-0.0873884,-9.5373,0.00253,-0.00133158,0.0115848,301.837,12574019,-0.415394,-0.140061,-9.60913,-0.00292948,0.00519316,0.00173105,301.837,12592279,-0.535104,-0.125696,-9.63786,-0.00798948,-0.000399474,0.00639159,303.9,12588498,-0.525527,-0.114922,-9.58758,-0.00479369,0.00146474,-0.00466053,299.962,12574358,34.2109,98002.5,33.5971,98012.3,34.2271,98027.9,34.3357,98030.1,0,0,0,0,0,0,-0.369904,-0.136469,-9.72644,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12594,INIT,12594,-0.413,-0.0562637,-9.64265,0,0.00266316,0.00186421,301.65,12590542,-0.454898,-0.141258,-9.56124,-0.00332895,-0.00279632,0.01265,302.15,12608713,-0.553061,-0.0993594,-9.59596,0.000133158,0.000266316,-0.00133158,303.775,12604776,-0.427365,-0.161609,-9.663,-0.00772317,-0.00199737,-0.000266316,299.65,12590708,34.1969,98006.4,33.5737,98014.7,34.1896,98025,34.3032,98030,0,0,0,0,0,0,-0.409408,-0.175974,-9.72764,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12610,INIT,12610,-0.469264,-0.0550666,-9.61871,0.0041279,0.00332895,-0.00332895,301.837,12606867,-0.519542,-0.160412,-9.58519,-0.00918791,0.00759001,0.000932106,302.087,12625148,-0.493206,-0.147243,-9.61871,0.0041279,0.00106526,-0.0098537,303.712,12621210,-0.438139,-0.205901,-9.67497,0.00426106,-0.000399474,-0.00199737,299.962,12607214,34.1969,98006.4,33.5737,98014.7,34.1896,98025,34.3032,98030,0,0,0,0,0,0,-0.379481,-0.144849,-9.74201,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12627,INIT,12627,-0.52433,-0.114922,-9.59596,0.00372843,-0.00545948,0.00066579,301.775,12622896,-0.490811,-0.116119,-9.58878,-0.0130495,0.00292948,-0.00399474,302.025,12641114,-0.427365,-0.0981623,-9.68095,-0.00239685,0.00173105,-0.000266316,303.65,12637176,-0.451307,-0.141258,-9.58399,-0.00532632,-0.00292948,0.0107858,299.775,12623407,34.1969,98006.4,33.5737,98014.7,34.1896,98025,34.3032,98030,0,0,0,0,0,0,-0.460884,-0.108936,-9.7049,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12643,INIT,12643,-0.453701,-0.0766145,-9.63666,0.00745685,-0.000399474,0.00186421,301.65,12639274,-0.465672,-0.110133,-9.67736,-0.00519316,0.00452737,0.00878843,301.962,12657548,-0.488417,-0.126893,-9.60913,0.00106526,0.0107858,0.00519316,303.9,12653611,-0.429759,-0.101754,-9.69412,-0.00213053,0.00292948,0.00426106,299.775,12639913,34.1969,98006.4,33.5737,98014.7,34.1896,98025,34.3032,98030,0,0,0,0,0,0,-0.417788,-0.181959,-9.77792,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12660,INIT,12660,-0.480037,-0.0885855,-9.71567,0.00213053,0.00479369,-0.00186421,301.837,12655941,-0.480037,-0.0814029,-9.54329,-0.00332895,-0.000532632,0.0123837,302.087,12674139,-0.520739,-0.0586579,-9.61751,-0.00439422,0.00852212,-0.00319579,303.775,12670201,-0.459687,-0.146046,-9.72884,-0.00519316,-0.00372843,0.00492685,299.837,12656075,34.1829,98005.6,33.5596,98011.5,34.1849,98025.8,34.2939,98032.7,0,0,0,0,0,0,-0.464475,-0.142455,-9.76236,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12676,INIT,12676,-0.497994,-0.192733,-9.64744,0.0066579,0.00213053,0.00439422,301.65,12672631,-0.497994,-0.00718261,-9.59357,0.00253,-0.000532632,-0.00878843,301.837,12690730,-0.527921,-0.0969652,-9.62469,0.00319579,-0.00466053,0.0149137,303.775,12686792,-0.422577,-0.17358,-9.68933,-0.00719053,0.00679106,0.00332895,299.837,12672641,34.1829,98005.6,33.5596,98011.5,34.1849,98025.8,34.2939,98032.7,0,0,0,0,0,0,-0.422577,-0.17358,-9.68933,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12694,INIT,12694,-0.519542,-0.0981623,-9.59237,0.000133158,-0.00466053,-0.00679106,301.712,12689791,-0.466869,-0.197522,-9.58279,-0.00506001,0.00306264,-0.00359527,301.837,12707945,-0.460884,-0.12809,-9.58638,-0.00292948,0.00812264,0.00918791,303.775,12703852,-0.454898,-0.0981623,-9.67736,0.00319579,-0.00292948,-0.00226369,299.962,12689800,34.1829,98005.6,33.5596,98011.5,34.1849,98025.8,34.2939,98032.7,0,0,0,0,0,0,-0.454898,-0.0981623,-9.67736,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12711,INIT,12711,-0.439336,-0.0395043,-9.5804,-0.00519316,-0.00332895,0.00439422,301.712,12707419,-0.519542,-0.104148,-9.58519,-0.00785633,-0.00306264,0.00492685,301.962,12725474,-0.554258,-0.137667,-9.58279,0.0057258,0.00199737,0.0123837,303.587,12721380,-0.438139,-0.118513,-9.70969,0.00705738,-0.00759001,0.00479369,300.087,12707993,34.1829,98005.6,33.5596,98011.5,34.1849,98025.8,34.2939,98032.7,0,0,0,0,0,0,-0.45011,-0.125696,-9.72285,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12730,INIT,12730,-0.444124,-0.107739,-9.54089,0.00545948,0.00346211,-0.00679106,301.587,12725015,-0.544681,-0.143652,-9.59476,0.00466053,0.00426106,0.0118511,302.15,12743346,-0.520739,-0.187945,-9.61511,-0.00519316,-0.000399474,-0.00958738,303.775,12739565,-0.463278,-0.204704,-9.7037,-0.00585895,-0.0057258,0.00639159,299.775,12725557,34.1829,98005.6,33.5596,98011.5,34.1849,98025.8,34.2939,98032.7,0,0,0,0,0,0,-0.432153,-0.108936,-9.74081,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12748,INIT,12748,-0.423774,-0.0670376,-9.61511,-0.00319579,-0.00119842,-0.000133158,301.587,12743893,-0.518345,-0.154426,-9.61871,0.00599211,-0.00878843,0.00319579,301.9,12761968,-0.447716,-0.147243,-9.67976,-0.00213053,0.00466053,-0.0161121,303.775,12757875,-0.444124,-0.148441,-9.71687,-0.00186421,0.0057258,-0.00106526,300.025,12744311,34.1736,98003.4,33.5503,98011.7,34.1802,98028.3,34.2939,98033.9,0,0,0,0,0,0,-0.476446,-0.118513,-9.66779,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12766,INIT,12766,-0.432153,-0.15682,-9.51216,-0.000798948,0.00306264,0.00386158,301.462,12761989,-0.448913,-0.177171,-9.56364,-0.01012,0.000133158,0.00759001,301.9,12780122,-0.466869,-0.112527,-9.55406,-0.00559264,-0.000399474,0.00639159,303.9,12776028,-0.472855,-0.198719,-9.68095,0.0066579,0.0057258,0.000266316,299.962,12762535,34.1736,98003.4,33.5503,98011.7,34.1802,98028.3,34.2939,98033.9,0,0,0,0,0,0,-0.488417,-0.141258,-9.69891,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12785,INIT,12785,-0.39624,-0.135272,-9.57202,0.00239685,0.00346211,0.00253,301.775,12780242,-0.474052,-0.172383,-9.59476,-0.00213053,0.00452737,-0.00106526,301.9,12798119,-0.466869,-0.0885855,-9.6642,-0.00532632,0,-0.00199737,303.837,12794181,-0.402226,-0.114922,-9.72285,-0.000798948,0.00892159,-0.00226369,299.837,12780760,34.1736,98003.4,33.5503,98011.7,34.1802,98028.3,34.2939,98033.9,0,0,0,0,0,0,-0.418985,-0.152032,-9.71208,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12804,INIT,12804,-0.444124,-0.0861913,-9.60673,0.00279632,-0.00213053,-0.00239685,301.462,12799120,-0.572214,-0.136469,-9.55406,-0.0066579,-0.00146474,0.00346211,301.837,12817053,-0.531513,-0.113725,-9.57322,-0.00186421,0.00599211,0.00199737,303.837,12812959,-0.385466,-0.168791,-9.70011,0.00932106,-0.00798948,0.00266316,299.962,12799734,34.1736,98003.4,33.5503,98011.7,34.1802,98028.3,34.2939,98033.9,0,0,0,0,0,0,-0.462081,-0.265756,-9.72764,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12823,INIT,12823,-0.470461,-0.0969652,-9.61392,0.00905475,0.00439422,0.0110521,301.712,12818155,-0.454898,-0.181959,-9.59835,-0.0107858,0.00332895,-0.000266316,301.9,12835988,-0.543484,-0.0682347,-9.60314,-0.00292948,-0.00066579,-0.00399474,303.775,12831894,-0.427365,-0.160412,-9.67736,-0.00625843,0.000266316,-0.00266316,300.025,12818676,34.1736,98002.9,33.5596,98012.7,34.1849,98030,34.2846,98030.7,0,0,0,0,0,0,-0.472855,-0.166397,-9.63427,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12842,INIT,12842,-0.408211,-0.0802058,-9.54089,-0.00452737,0.000133158,0.00133158,301.587,12837345,-0.513556,-0.12809,-9.55526,-0.00239685,0.000133158,-0.0041279,301.9,12855235,-0.499191,-0.125696,-9.6642,0.000532632,-0.00292948,0.00759001,303.65,12850985,-0.484826,-0.164003,-9.71088,0.00466053,-0.00506001,-0.00519316,299.962,12837806,34.1736,98002.9,33.5596,98012.7,34.1849,98030,34.2846,98030.7,0,0,0,0,0,0,-0.395043,-0.0885855,-9.63786,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12861,INIT,12861,-0.488417,-0.0263362,-9.62589,0.0098537,-0.00253,-0.00213053,301.9,12856379,-0.520739,-0.0897826,-9.63068,-0.00719053,0.00439422,0.00119842,302.275,12874169,-0.560243,-0.167594,-9.66898,-0.0125169,0.00133158,-0.00279632,303.775,12870075,-0.477643,-0.122104,-9.66539,-0.00745685,-0.000399474,0.0103863,299.962,12856937,34.1736,98002.9,33.5596,98012.7,34.1849,98030,34.2846,98030.7,0,0,0,0,0,0,-0.391452,-0.146046,-9.72405,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12881,INIT,12881,-0.399832,-0.0502782,-9.53251,0.00399474,-0.00652474,0.0150469,301.962,12875726,-0.484826,-0.118513,-9.58878,-0.00133158,-0.00785633,-0.00679106,302.025,12893572,-0.484826,-0.167594,-9.6606,-0.00426106,0.0066579,0.00878843,303.9,12889479,-0.462081,-0.201113,-9.64504,0.00106526,0.00452737,0.000266316,299.962,12876347,34.1736,98002.9,33.5596,98012.7,34.1849,98030,34.2846,98030.7,0,0,0,0,0,0,-0.402226,-0.0706289,-9.73363,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12901,INIT,12901,-0.380678,-0.159214,-9.55047,0.00319579,-0.000798948,0.00905475,301.65,12896010,-0.474052,-0.161609,-9.69293,0.00439422,0.00186421,-0.00146474,301.837,12913757,-0.471658,-0.113725,-9.7025,0.00506001,0.00319579,0.0149137,303.775,12909663,-0.447716,-0.168791,-9.68215,-0.00292948,0.00945422,0.00173105,299.837,12896728,34.1783,98006.9,33.555,98012.2,34.1849,98029.4,34.2939,98030.9,0,0,0,0,0,0,-0.380678,-0.0957681,-9.75517,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12921,INIT,12921,-0.426168,-0.150835,-9.5804,0.00119842,-0.00239685,0.000399474,301.775,12916295,-0.509965,-0.136469,-9.58758,-0.00332895,0.00133158,0.00186421,301.837,12934098,-0.562637,-0.102951,-9.62589,-0.00239685,0.00372843,-0.00585895,303.962,12929848,-0.464475,-0.153229,-9.71088,0.00745685,-0.00599211,0.000932106,300.025,12916920,34.1969,98004.6,33.5784,98012.2,34.2037,98031.1,34.3032,98031.2,0,0,0,0,0,0,-0.484826,-0.161609,-9.73722,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12941,INIT,12941,-0.37589,-0.0706289,-9.56124,0.00186421,-0.0015979,0.00732369,301.65,12936266,-0.48722,-0.0837971,-9.66539,-0.00439422,-0.00452737,-0.00759001,301.962,12954126,-0.508768,-0.0646434,-9.64025,0.00213053,-0.000932106,0.0129163,303.9,12949876,-0.423774,-0.180762,-9.80545,-0.0041279,0.00399474,0.0057258,300.025,12936955,34.2249,98007.5,33.6018,98011.6,34.2177,98027,34.3403,98034.1,0,0,0,0,0,0,-0.459687,-0.131681,-9.67018,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12957,INIT,12957,-0.432153,-0.0670376,-9.56843,0.00798948,0.00426106,-0.00332895,301.587,12951675,-0.54109,-0.105345,-9.65342,-0.0041279,0.00106526,0.00372843,301.65,12969499,-0.512359,-0.0251391,-9.59835,-0.00838896,0.0119842,0.00559264,303.9,12965249,-0.475249,-0.184354,-9.69412,-0.000399474,0.0098537,-0.0111853,299.9,12952304,34.2296,98004.4,33.6112,98009.7,34.2411,98027.4,34.3496,98030.8,0,0,0,0,0,0,-0.405817,-0.171185,-9.7037,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12977,INIT,12977,-0.475249,-0.112527,-9.57441,-0.00226369,-0.00106526,0.00479369,301.837,12971803,-0.553061,-0.130484,-9.59955,-0.000932106,0.00545948,-0.00625843,301.9,12989683,-0.484826,-0.134075,-9.57322,0.00559264,0.00292948,0.0322242,303.712,12985433,-0.439336,-0.0837971,-9.68215,0.000798948,-0.0041279,-0.000932106,299.962,12971839,34.2529,98004.5,33.6253,98011.7,34.2552,98026.3,34.3682,98032.6,0,0,0,0,0,0,-0.439336,-0.0837971,-9.68215,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
12993,INIT,12993,-0.45011,-0.148441,-9.51695,0.00466053,-0.00719053,0.00359527,301.775,12987368,-0.527921,-0.11133,-9.58519,-0.000133158,0.00732369,-0.00106526,301.962,13005212,-0.542287,-0.102951,-9.663,-0.00199737,0.00812264,-0.00319579,303.775,13000962,-0.413,-0.21069,-9.64265,0.00545948,0.0082558,0.00199737,300.025,12988124,34.2669,98002.9,33.644,98010.6,34.2786,98029,34.3775,98028.7,0,0,0,0,0,0,-0.459687,-0.146046,-9.63786,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
13013,INIT,13013,-0.454898,-0.0466869,-9.60314,0.00692422,-0.00372843,0.00386158,301.837,13007964,-0.474052,-0.172383,-9.57561,-0.00652474,-0.000532632,0.00332895,302.025,13025709,-0.459687,-0.104148,-9.61631,0.00785633,0.00399474,0.0170442,303.712,13021459,-0.433351,-0.120907,-9.73842,0.00226369,-0.0041279,-0.00239685,300.025,13008505,34.2762,98006.2,33.6581,98009.7,34.2879,98026.9,34.3915,98030.6,0,0,0,0,0,0,-0.438139,-0.160412,-9.77433,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
13029,INIT,13029,-0.469264,-0.135272,-9.56244,-0.00292948,-0.0015979,-0.00266316,301.837,13023685,-0.424971,-0.125696,-9.63187,-0.01265,-0.00359527,-0.00173105,301.962,13041394,-0.481235,-0.112527,-9.64025,-0.00759001,0.00585895,-0.00319579,303.712,13037144,-0.465672,-0.143652,-9.73482,-0.00545948,-0.00639159,-0.00292948,300.025,13024290,34.2762,98006.2,33.6581,98009.7,34.2879,98026.9,34.3915,98030.6,0,0,0,0,0,0,-0.335188,-0.114922,-9.6642,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACC_HOLD_NOT_ELAPSED,0
